"","clientId","shopId","gender","maritalStatus","age","numberOfDependents","education","flagResidencialPhone","areaCodeResidencialPhone","bestPaymentDay","shopRank","residenceType","monthsInResidence","flagMothersName","flagFathersName","flagResidenceTown_WorkingTown","flagResidenceState_WorkingState","monthsInTheJob","professionCode","mateIncome","flagResidencialAddress_PostalAddress","flagOtherCard","quantityBankingAccounts","flagMobilePhone","flagContactPhone","personalNetIncome","codeApplicationBooth","BAD"
"190",233,11,"F","C",28,0,NA,"Y",31,20,0,"P",36,"Y","Y","Y","Y",12,40,0,"Y","N",0,"N","N",900,0,0
"191",234,25,"F","S",23,0,NA,"Y",31,12,0,"C",276,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",0,0,0
"192",236,25,"F","S",35,0,NA,"Y",31,12,0,"P",48,"Y","Y","N","Y",24,26,0,"Y","N",0,"N","N",390,0,0
"193",238,4,"F","S",22,0,NA,"Y",50,11,0,"C",12,"Y","Y","Y","Y",12,40,0,"Y","N",0,"N","N",220,0,0
"194",239,20,"F","S",41,0,NA,"Y",31,1,0,"C",36,"Y","Y","Y","Y",24,38,0,"Y","N",0,"N","N",559,0,0
"195",240,11,"F","C",36,0,NA,"Y",31,18,0,"A",108,"Y","Y","Y","Y",12,34,0,"Y","N",0,"N","N",1220,0,0
"196",242,25,"F","S",33,0,NA,"Y",50,25,0,"P",60,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",340,0,1
"197",245,24,"F","D",60,0,NA,"Y",31,20,0,"P",72,"Y","Y","N","Y",48,13,0,"Y","N",0,"N","N",1909,0,0
"198",247,25,"M","S",18,0,NA,"Y",31,1,0,"P",180,"Y","Y","Y","Y",12,24,0,"Y","N",0,"N","N",360,0,0
"199",248,10,"F","C",46,0,NA,"Y",50,20,0,"P",120,"Y","Y","Y","Y",252,999,0,"Y","N",0,"N","N",3000,0,0
"200",249,22,"F","S",17,0,NA,"Y",31,28,0,"P",36,"Y","Y","N","Y",12,801,0,"Y","N",0,"N","N",180,0,0
"201",250,12,"M","S",19,0,NA,"N",31,28,0,"C",24,"Y","Y","N","Y",0,702,0,"Y","N",0,"N","N",300,0,1
"202",251,22,"F","C",38,0,NA,"Y",31,12,0,"P",480,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",180,0,0
"203",252,24,"F","V",48,0,NA,"Y",31,18,0,"A",24,"Y","Y","Y","Y",156,999,0,"Y","N",0,"N","N",640,0,0
"204",255,6,"F","C",51,0,NA,"N",50,18,0,"P",612,"Y","Y","Y","Y",264,132,450,"Y","N",0,"N","N",630,0,0
"205",257,22,"F","O",42,0,NA,"N",31,28,0,"P",240,"Y","Y","N","Y",24,950,0,"Y","N",0,"N","N",550,0,0
"206",258,55,"M","S",38,0,NA,"Y",31,20,0,"O",48,"Y","Y","N","Y",48,40,0,"Y","N",0,"N","N",870,0,0
"207",259,15,"F","S",22,0,NA,"Y",31,18,0,"P",264,"Y","Y","Y","Y",60,999,0,"Y","N",0,"N","N",500,0,0
"208",260,24,"M","S",21,0,NA,"Y",31,8,0,"A",12,"Y","Y","Y","Y",24,514,0,"Y","N",0,"N","N",714,0,0
"209",262,15,"F","S",71,0,NA,"Y",31,25,0,"P",540,"Y","Y","N","Y",12,13,0,"Y","N",0,"N","N",180,0,0
"210",263,20,"M","S",18,0,NA,"Y",31,12,0,"P",216,"Y","Y","N","Y",12,514,0,"Y","N",0,"N","N",610,0,0
"211",264,25,"F","S",23,0,NA,"Y",31,12,0,"P",276,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",200,0,0
"212",266,10,"M","C",33,0,NA,"Y",31,18,0,"P",360,"Y","Y","N","Y",108,158,0,"Y","N",0,"N","N",560,0,0
"213",268,25,"F","C",19,0,NA,"Y",31,1,0,"P",12,"Y","Y","N","Y",12,302,0,"Y","N",0,"N","N",200,0,0
"214",269,55,"F","C",38,0,NA,"Y",50,25,0,"P",60,"Y","Y","N","Y",60,166,1500,"Y","N",0,"N","N",300,0,0
"215",270,17,"M","S",18,0,NA,"N",50,8,0,"C",228,"Y","Y","N","Y",12,514,0,"Y","N",0,"N","N",152,0,1
"216",271,12,"F","S",22,0,NA,"Y",31,28,0,"P",24,"Y","Y","N","Y",0,165,0,"Y","N",0,"N","N",600,0,0
"217",272,20,"F","D",47,0,NA,"Y",31,12,0,"P",336,"Y","Y","Y","Y",120,717,0,"Y","N",0,"N","N",1500,0,0
"218",274,24,"F","S",56,0,NA,"Y",31,8,0,"O",384,"Y","Y","Y","Y",24,853,0,"Y","N",0,"N","N",480,0,0
"219",276,55,"F","O",48,0,NA,"Y",50,12,0,"P",180,"Y","Y","Y","Y",0,801,0,"Y","N",0,"N","N",220,0,0
"220",277,23,"M","S",30,0,NA,"Y",31,1,0,"P",60,"Y","Y","Y","Y",12,251,0,"Y","N",0,"N","N",379,0,0
"221",278,55,"F","S",27,0,NA,"N",31,18,0,"A",36,"Y","Y","Y","Y",0,132,0,"Y","N",0,"N","N",852,0,0
"222",279,25,"F","S",22,0,NA,"Y",50,8,0,"C",276,"Y","Y","Y","Y",24,654,0,"Y","N",0,"N","N",500,0,1
"223",280,20,"M","C",52,0,NA,"Y",31,25,0,"P",144,"Y","N","Y","Y",108,522,0,"Y","N",0,"N","N",529,0,0
"224",281,1,"M","C",53,0,NA,"Y",31,18,0,"P",264,"Y","Y","N","Y",288,222,0,"Y","N",0,"N","N",698,0,0
"225",282,21,"F","C",44,0,NA,"Y",31,18,0,"A",24,"Y","Y","N","Y",48,35,0,"Y","N",0,"N","N",729,0,0
"226",283,7,"F","S",30,0,NA,"Y",5,25,0,"C",324,"Y","Y","N","Y",12,654,0,"Y","N",0,"N","N",326,0,1
"227",285,8,"F","S",49,0,NA,"Y",31,8,0,"P",48,"Y","Y","Y","Y",324,210,0,"Y","N",0,"N","N",2199,0,0
"228",287,20,"M","S",19,0,NA,"N",31,20,0,"P",12,"Y","Y","N","Y",12,253,0,"Y","N",0,"N","N",1200,0,0
"229",290,23,"F","D",38,0,NA,"Y",31,12,0,"P",192,"Y","Y","N","Y",0,18,0,"Y","N",0,"N","N",1500,0,0
"230",291,15,"F","C",41,0,NA,"Y",31,20,0,"P",240,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",0,0,1
"231",292,25,"F","S",21,0,NA,"Y",31,8,0,"C",24,"Y","Y","Y","Y",84,24,0,"Y","N",0,"N","N",260,0,1
"232",293,16,"M","C",58,0,NA,"Y",31,8,0,"A",60,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",3184,0,0
"233",294,23,"F","S",28,0,NA,"N",50,18,0,"P",324,"Y","N","Y","Y",12,654,0,"Y","N",0,"N","N",300,0,0
"234",297,25,"M","C",54,0,NA,"Y",50,8,0,"P",12,"Y","Y","Y","Y",192,999,0,"Y","N",0,"N","N",1777,0,0
"235",298,10,"M","S",25,0,NA,"Y",31,8,0,"P",12,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",900,0,0
"236",299,14,"F","C",35,0,NA,"Y",31,1,0,"P",72,"Y","Y","N","Y",24,863,0,"Y","N",0,"N","N",1200,0,0
"237",300,9,"F","S",24,0,NA,"Y",5,18,0,"P",288,"Y","Y","Y","Y",12,139,0,"Y","N",0,"N","N",310,0,0
"238",301,10,"F","S",19,0,NA,"Y",31,3,0,"C",192,"Y","Y","Y","Y",0,113,0,"Y","N",0,"N","N",219,0,0
"239",302,10,"M","O",36,0,NA,"Y",50,20,0,"P",480,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",200,0,1
"240",303,25,"F","O",34,0,NA,"N",50,18,0,"P",408,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",270,0,0
"241",304,24,"M","D",51,0,NA,"Y",31,12,0,"P",612,"Y","Y","Y","Y",60,305,0,"Y","N",0,"N","N",3154,0,0
"242",305,12,"F","D",39,0,NA,"Y",31,12,0,"A",72,"Y","Y","N","Y",156,222,0,"Y","N",0,"N","N",1729,0,1
"243",306,22,"F","V",61,0,NA,"N",50,8,0,"P",60,"Y","Y","N","Y",372,703,0,"Y","N",0,"N","N",1187,0,1
"244",309,10,"M","S",21,0,NA,"Y",31,18,0,"P",252,"Y","Y","Y","Y",12,39,0,"Y","N",0,"N","N",264,0,1
"245",310,22,"M","S",31,0,NA,"N",50,12,0,"P",48,"Y","Y","N","Y",12,39,0,"Y","N",0,"N","N",402,0,1
"246",312,16,"F","S",24,0,NA,"Y",31,12,0,"P",216,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",250,0,0
"247",314,20,"F","O",30,0,NA,"Y",31,8,0,"P",12,"Y","Y","Y","Y",12,804,0,"Y","N",0,"N","N",1800,0,0
"248",315,10,"F","V",53,0,NA,"Y",31,18,0,"P",240,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",360,0,0
"249",316,24,"F","S",48,0,NA,"Y",31,20,0,"P",528,"Y","Y","N","Y",36,920,0,"Y","N",0,"N","N",1600,0,0
"250",317,25,"F","C",54,0,NA,"Y",31,12,0,"P",360,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",250,0,0
"251",318,18,"F","O",47,0,NA,"N",50,3,0,"A",276,"Y","N","N","Y",0,720,0,"Y","N",0,"N","N",0,0,0
"252",319,25,"M","O",50,0,NA,"N",50,25,0,"P",0,"Y","Y","N","Y",24,13,0,"Y","N",0,"N","N",2136,0,1
"253",320,1,"M","S",59,0,NA,"Y",31,18,0,"P",240,"Y","Y","N","Y",264,100,0,"Y","N",0,"N","N",1080,0,0
"254",321,25,"F","S",38,0,NA,"Y",50,8,0,"P",168,"Y","Y","Y","Y",60,918,0,"Y","N",0,"N","N",526,0,1
"255",322,25,"F","S",52,0,NA,"Y",50,12,0,"P",480,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",180,0,0
"256",323,23,"F","C",24,0,NA,"Y",31,12,0,"P",252,"Y","Y","N","Y",0,720,350,"Y","N",0,"N","N",0,0,1
"257",324,14,"M","C",22,0,NA,"Y",31,8,0,"P",216,"Y","Y","Y","Y",12,999,0,"N","N",0,"N","N",360,0,0
"258",325,9,"M","C",24,0,NA,"Y",5,8,0,"P",72,"Y","Y","Y","Y",84,950,0,"Y","N",0,"N","N",900,0,1
"259",326,24,"M","S",28,0,NA,"Y",31,12,0,"A",108,"Y","Y","Y","Y",24,118,0,"Y","N",0,"N","N",185,0,0
"260",327,25,"F","S",38,0,NA,"Y",31,20,0,"A",156,"Y","Y","N","Y",72,501,0,"Y","N",0,"N","N",400,0,0
"261",328,55,"F","C",27,0,NA,"Y",31,8,0,"P",48,"Y","Y","N","Y",0,205,0,"Y","N",0,"N","N",220,0,1
"262",329,8,"F","S",19,0,NA,"Y",31,12,0,"P",12,"Y","Y","N","Y",24,40,0,"Y","N",0,"N","N",420,0,1
"263",330,6,"M","S",18,0,NA,"Y",5,3,0,"P",216,"Y","Y","N","Y",12,60,0,"Y","N",0,"N","N",180,0,0
"264",331,10,"F","V",54,0,NA,"Y",31,12,0,"P",216,"Y","Y","N","Y",0,704,0,"Y","N",0,"N","N",1901,0,0
"265",332,25,"F","C",20,0,NA,"Y",31,18,0,"O",48,"Y","Y","N","Y",48,205,0,"Y","N",0,"N","N",270,0,0
"266",333,1,"M","S",19,0,NA,"N",50,12,0,"P",60,"Y","Y","N","Y",12,26,0,"Y","N",0,"N","N",177,0,0
"267",334,22,"F","C",20,0,NA,"N",50,28,0,"P",12,"Y","Y","N","Y",12,165,0,"Y","N",0,"N","N",100,0,1
"268",335,55,"F","S",35,0,NA,"Y",31,20,0,"C",84,"Y","Y","Y","Y",144,999,0,"Y","N",0,"N","N",480,0,0
"269",336,17,"F","C",30,0,NA,"Y",31,18,0,"P",48,"Y","Y","N","Y",48,853,0,"Y","N",0,"N","N",876,0,0
"270",338,22,"F","C",38,0,NA,"Y",31,16,0,"P",240,"Y","N","Y","Y",12,26,450,"Y","N",0,"N","N",243,0,0
"271",339,1,"M","S",28,0,NA,"Y",31,22,0,"P",96,"Y","Y","N","Y",12,301,0,"Y","N",0,"N","N",600,0,1
"272",340,25,"F","S",32,0,NA,"Y",50,8,0,"P",240,"Y","N","N","Y",60,123,0,"Y","N",0,"N","N",600,0,0
"273",342,17,"F","C",27,0,NA,"Y",31,18,0,"P",84,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",110,0,0
"274",343,10,"M","S",35,0,NA,"Y",31,12,0,"O",108,"Y","Y","Y","Y",12,305,0,"Y","N",0,"N","N",360,0,0
"275",344,5,"F","C",38,0,NA,"Y",5,18,0,"P",384,"Y","Y","Y","Y",0,717,0,"Y","N",0,"N","N",180,0,0
"276",345,15,"F","S",21,0,NA,"Y",31,1,0,"O",252,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",300,0,0
"277",346,19,"F","C",37,0,NA,"N",50,28,0,"P",132,"Y","Y","Y","Y",72,131,0,"Y","N",0,"N","N",400,0,0
"278",347,22,"F","S",32,0,NA,"Y",31,8,0,"P",48,"Y","Y","Y","Y",36,35,0,"Y","N",0,"N","N",907,0,0
"279",349,19,"F","S",57,0,NA,"Y",31,20,0,"P",108,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",193,0,0
"280",350,15,"F","S",22,0,NA,"Y",31,6,0,"P",240,"Y","Y","Y","Y",12,654,0,"Y","N",0,"N","N",310,0,0
"281",351,25,"F","C",29,0,NA,"Y",50,12,0,"P",48,"Y","Y","Y","Y",12,125,0,"Y","N",0,"N","N",1500,0,0
"282",352,1,"M","S",36,0,NA,"Y",31,8,0,"P",120,"Y","Y","N","Y",72,707,0,"Y","N",0,"N","N",289,0,0
"283",353,20,"F","O",21,0,NA,"Y",31,8,0,"C",240,"Y","Y","Y","Y",12,654,0,"Y","N",0,"N","N",320,0,0
"284",354,25,"F","C",45,0,NA,"Y",31,3,0,"P",72,"Y","Y","Y","Y",132,853,0,"Y","N",0,"N","N",1800,0,0
"285",355,24,"M","S",22,0,NA,"Y",31,20,0,"C",264,"Y","Y","N","Y",72,950,0,"Y","N",0,"N","N",450,0,0
"286",356,55,"F","S",23,0,NA,"Y",31,25,0,"P",276,"Y","Y","N","Y",48,113,0,"Y","N",0,"N","N",380,0,0
"287",360,16,"F","V",55,0,NA,"Y",31,18,0,"P",96,"Y","N","N","Y",0,703,0,"Y","N",0,"N","N",891,0,0
"288",361,15,"F","V",64,0,NA,"Y",31,12,0,"P",360,"Y","N","N","Y",12,703,0,"Y","N",0,"N","N",445,0,0
"289",362,22,"F","O",20,0,NA,"N",50,20,0,"P",12,"Y","N","N","Y",12,40,0,"Y","N",0,"N","N",320,0,1
"290",363,1,"F","C",43,0,NA,"Y",31,25,0,"P",300,"Y","N","Y","Y",60,26,0,"Y","N",0,"N","N",350,0,0
"291",364,12,"F","C",25,0,NA,"N",31,12,0,"P",12,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",380,0,1
"292",365,23,"F","O",52,0,NA,"Y",31,8,0,"P",396,"Y","Y","N","Y",0,725,0,"Y","N",0,"N","N",3422,0,0
"293",366,22,"M","V",52,0,NA,"N",31,18,0,"P",60,"Y","Y","N","Y",24,13,0,"Y","N",0,"N","N",213,0,0
"294",367,13,"M","S",25,0,NA,"Y",31,8,0,"P",240,"Y","Y","Y","Y",36,514,0,"Y","N",0,"N","N",750,0,0
"295",368,25,"F","S",22,0,NA,"Y",50,18,0,"P",72,"Y","Y","Y","Y",0,950,0,"Y","N",0,"N","N",400,0,1
"296",369,1,"M","S",21,0,NA,"Y",31,1,0,"P",252,"Y","Y","Y","Y",60,60,0,"Y","N",0,"N","N",227,0,0
"297",370,17,"M","O",19,0,NA,"N",50,12,0,"C",228,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",300,0,1
"298",372,9,"F","O",48,0,NA,"Y",5,20,0,"P",576,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",508,0,0
"299",373,16,"F","S",48,0,NA,"Y",31,23,0,"P",144,"Y","Y","N","Y",0,165,0,"Y","N",0,"N","N",0,0,0
"300",374,12,"F","C",62,0,NA,"Y",31,12,0,"P",360,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",180,0,0
"301",375,12,"M","C",24,0,NA,"N",31,8,0,"P",24,"Y","Y","N","Y",0,49,0,"Y","N",0,"N","N",411,0,0
"302",377,15,"F","C",20,0,NA,"Y",31,18,0,"P",168,"Y","Y","Y","Y",120,918,0,"N","N",0,"N","N",411,0,0
"303",378,55,"F","C",28,0,NA,"Y",31,12,0,"P",24,"Y","Y","Y","Y",72,4,0,"Y","N",0,"N","N",700,0,0
"304",379,23,"F","V",36,0,NA,"N",31,28,0,"P",384,"Y","Y","Y","Y",60,305,0,"Y","N",0,"N","N",800,0,1
"305",380,19,"M","S",28,0,NA,"Y",31,12,0,"P",336,"Y","Y","Y","Y",12,514,0,"Y","N",0,"N","N",409,0,0
"306",381,25,"F","C",34,0,NA,"Y",31,8,0,"P",120,"Y","Y","Y","Y",0,999,800,"Y","N",0,"N","N",300,0,0
"307",382,9,"M","S",19,0,NA,"Y",5,8,0,"P",0,"Y","Y","N","Y",24,514,0,"Y","N",0,"N","N",919,0,0
"308",383,25,"F","S",37,0,NA,"N",50,12,0,"P",444,"Y","Y","N","Y",12,725,0,"Y","N",0,"N","N",217,0,0
"309",384,12,"M","S",20,0,NA,"Y",31,12,2,"P",240,"Y","Y","Y","Y",12,218,0,"Y","N",0,"N","N",382,0,0
"310",385,20,"F","C",60,0,NA,"Y",31,8,0,"P",108,"Y","Y","N","Y",180,13,0,"Y","N",0,"N","N",778,0,0
"311",386,22,"F","V",57,0,NA,"Y",31,28,0,"P",456,"Y","Y","N","Y",120,703,0,"Y","N",0,"N","N",284,0,0
"312",387,1,"F","S",60,0,NA,"Y",31,12,0,"P",216,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",600,0,0
"313",388,25,"F","D",48,0,NA,"Y",31,18,0,"P",576,"Y","Y","Y","Y",84,60,0,"Y","N",0,"N","N",336,0,0
"314",389,16,"F","S",19,0,NA,"Y",31,12,0,"P",228,"Y","Y","Y","Y",24,35,0,"Y","N",0,"N","N",180,0,1
"315",390,18,"M","S",22,0,NA,"N",5,20,3,"P",252,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",200,0,0
"316",391,15,"F","S",38,0,NA,"Y",31,18,0,"P",240,"Y","Y","Y","Y",12,801,0,"Y","N",0,"N","N",305,0,0
"317",392,24,"M","S",24,0,NA,"Y",31,18,0,"P",0,"Y","Y","Y","Y",0,38,0,"Y","N",0,"N","N",497,0,0
"318",394,55,"F","S",27,0,NA,"N",31,12,0,"A",240,"Y","Y","N","Y",12,205,0,"Y","N",0,"N","N",300,0,0
"319",395,22,"F","C",27,0,NA,"Y",31,12,0,"P",240,"Y","Y","N","Y",0,89,0,"Y","N",0,"N","N",650,0,0
"320",396,23,"M","S",22,0,NA,"N",31,28,0,"P",24,"Y","Y","N","Y",24,855,0,"Y","N",0,"N","N",318,0,1
"321",397,2,"F","S",45,0,NA,"N",50,12,0,"P",36,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",1000,0,0
"322",398,21,"F","O",34,0,NA,"Y",31,12,0,"P",120,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",650,0,0
"323",400,8,"F","S",34,0,NA,"Y",31,8,0,"P",408,"Y","Y","N","Y",48,950,0,"Y","N",0,"N","N",1000,0,1
"324",401,19,"F","S",26,0,NA,"N",50,25,0,"A",48,"Y","Y","Y","Y",12,30,0,"Y","N",0,"N","N",200,0,0
"325",402,14,"F","S",20,0,NA,"Y",31,3,3,"P",120,"Y","Y","N","Y",36,43,0,"Y","N",0,"N","N",200,0,1
"326",403,23,"F","S",19,0,NA,"Y",31,18,0,"P",228,"Y","Y","N","Y",0,501,0,"Y","N",0,"N","N",300,0,1
"327",404,23,"F","O",44,0,NA,"Y",31,8,0,"O",12,"Y","Y","Y","Y",216,514,0,"Y","N",0,"N","N",1400,0,0
"328",406,25,"M","S",51,0,NA,"Y",31,12,0,"A",48,"Y","Y","N","Y",60,515,0,"Y","N",0,"N","N",1058,0,0
"329",407,22,"F","S",39,0,NA,"N",50,12,0,"P",48,"Y","Y","N","Y",84,725,0,"Y","N",0,"N","N",199,0,0
"330",408,16,"F","S",22,0,NA,"Y",31,25,0,"P",264,"Y","Y","Y","Y",12,210,0,"Y","N",0,"N","N",446,0,0
"331",410,55,"F","V",72,0,NA,"Y",31,8,0,"P",576,"Y","Y","N","Y",120,703,0,"Y","N",0,"N","N",1000,0,0
"332",411,22,"F","S",37,0,NA,"N",50,12,0,"P",396,"Y","Y","N","Y",120,38,0,"Y","N",0,"N","N",531,0,0
"333",412,25,"F","S",27,0,NA,"Y",31,23,0,"P",60,"Y","Y","Y","Y",12,205,0,"Y","N",0,"N","N",240,0,1
"334",413,14,"M","C",37,0,NA,"Y",31,28,3,"P",240,"Y","Y","N","Y",192,706,0,"Y","N",0,"N","N",700,0,1
"335",415,25,"F","D",51,0,NA,"Y",31,1,0,"P",96,"Y","Y","N","Y",48,725,0,"Y","N",0,"N","N",219,0,0
"336",416,2,"M","S",20,0,NA,"N",50,20,0,"P",84,"Y","Y","Y","Y",0,950,0,"N","N",0,"N","N",240,0,1
"337",417,24,"F","V",60,0,NA,"Y",31,18,0,"P",264,"Y","N","N","Y",240,703,0,"Y","N",0,"N","N",180,0,0
"338",418,3,"M","S",18,0,NA,"Y",31,1,0,"P",0,"Y","N","N","Y",0,24,0,"Y","N",0,"N","N",250,0,1
"339",419,55,"F","S",22,0,NA,"N",31,18,0,"O",12,"Y","Y","Y","Y",12,40,0,"Y","N",0,"N","N",200,0,0
"340",420,17,"F","C",34,0,NA,"Y",31,18,0,"P",36,"Y","Y","N","Y",0,255,0,"Y","N",0,"N","N",900,0,0
"341",421,5,"M","S",36,0,NA,"N",50,25,0,"C",216,"Y","Y","Y","Y",0,26,0,"Y","N",0,"N","N",360,0,0
"342",422,12,"F","O",44,0,NA,"Y",31,12,0,"P",240,"Y","Y","Y","Y",180,713,0,"Y","N",0,"N","N",959,0,0
"343",423,24,"F","S",25,0,NA,"Y",31,8,0,"P",300,"Y","Y","N","Y",12,26,0,"Y","N",0,"N","N",180,0,1
"344",424,55,"F","S",33,0,NA,"Y",50,12,0,"P",0,"Y","Y","N","Y",324,704,0,"Y","N",0,"N","N",894,0,1
"345",425,25,"F","S",25,0,NA,"Y",50,8,0,"P",300,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",200,0,0
"346",426,25,"M","S",20,0,NA,"Y",31,8,0,"P",120,"Y","Y","N","Y",12,202,0,"Y","N",0,"N","N",600,0,0
"347",427,55,"F","S",21,0,NA,"Y",31,8,0,"C",240,"Y","Y","Y","Y",12,24,0,"Y","N",0,"N","N",255,0,0
"348",428,25,"F","V",66,0,NA,"N",31,20,0,"P",444,"Y","Y","N","Y",360,703,0,"Y","N",0,"N","N",540,0,0
"349",429,20,"F","S",57,0,NA,"N",31,8,0,"A",12,"Y","Y","Y","Y",60,205,0,"Y","N",0,"N","N",360,0,0
"350",430,55,"F","S",26,0,NA,"Y",31,12,0,"P",252,"Y","Y","Y","Y",12,653,0,"Y","N",0,"N","N",289,0,1
"351",431,25,"F","O",34,0,NA,"Y",31,28,0,"P",192,"Y","Y","Y","Y",48,717,0,"Y","N",0,"N","N",4000,0,0
"352",432,11,"F","C",56,0,NA,"Y",31,8,0,"P",0,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",1200,0,0
"353",433,22,"F","C",27,0,NA,"N",50,12,0,"P",48,"Y","Y","Y","Y",0,113,0,"Y","N",0,"N","N",700,0,1
"354",434,2,"F","S",39,0,NA,"Y",31,25,0,"P",240,"Y","Y","N","N",12,165,0,"Y","N",0,"N","N",200,0,1
"355",435,55,"F","S",23,0,NA,"Y",50,23,0,"C",276,"Y","Y","Y","Y",24,29,0,"Y","N",0,"N","N",400,0,0
"356",436,3,"F","D",49,0,NA,"N",31,18,0,"P",480,"Y","Y","N","Y",12,704,0,"Y","N",0,"N","N",370,0,0
"357",437,24,"F","C",40,0,NA,"N",50,8,0,"P",96,"Y","Y","N","Y",48,720,990,"Y","N",0,"N","N",990,0,0
"358",440,25,"F","S",18,0,NA,"Y",31,20,0,"C",120,"Y","Y","N","Y",0,804,0,"Y","N",0,"N","N",400,0,0
"359",441,24,"M","S",23,0,NA,"Y",50,12,0,"C",276,"Y","Y","N","Y",24,30,0,"Y","N",0,"N","N",274,0,1
"360",442,24,"F","C",33,0,NA,"N",50,12,0,"P",72,"Y","N","N","Y",72,950,0,"Y","N",0,"N","N",800,0,0
"361",444,12,"F","S",24,0,NA,"Y",31,28,0,"C",24,"Y","Y","N","Y",0,702,0,"Y","N",0,"N","N",1000,0,1
"362",445,10,"F","C",46,0,NA,"Y",31,18,0,"P",216,"Y","Y","Y","Y",72,131,0,"Y","N",0,"N","N",278,0,0
"363",446,13,"F","C",36,0,NA,"Y",31,18,0,"A",12,"Y","Y","Y","Y",72,712,0,"Y","N",0,"N","N",409,0,0
"364",447,25,"M","S",24,0,NA,"Y",31,12,0,"P",36,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",319,0,0
"365",449,15,"M","C",38,0,NA,"Y",31,8,0,"P",180,"Y","Y","Y","Y",48,863,0,"Y","N",0,"N","N",2100,0,0
"366",450,22,"M","C",28,0,NA,"Y",31,16,0,"P",72,"Y","Y","Y","Y",12,514,0,"Y","N",0,"N","N",547,0,0
"367",451,23,"M","S",49,0,NA,"Y",31,12,0,"P",84,"Y","Y","N","Y",144,804,0,"Y","N",0,"N","N",540,0,0
"368",452,25,"F","S",26,0,NA,"Y",31,18,0,"C",240,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",600,0,0
"369",453,22,"M","C",22,0,NA,"N",50,28,0,"P",12,"Y","Y","Y","Y",48,999,0,"Y","N",0,"N","N",215,0,0
"370",456,24,"M","S",24,0,NA,"Y",31,25,0,"P",300,"Y","Y","Y","Y",36,108,0,"Y","N",0,"N","N",1173,0,0
"371",457,24,"M","S",18,0,NA,"Y",31,23,0,"P",120,"Y","Y","N","Y",12,40,0,"Y","N",0,"N","N",180,0,0
"372",458,25,"F","C",34,0,NA,"Y",31,23,0,"P",12,"Y","Y","Y","Y",36,305,3000,"Y","N",0,"N","N",600,0,0
"373",459,20,"F","S",51,0,NA,"Y",31,12,0,"A",48,"Y","Y","Y","Y",252,19,0,"Y","N",0,"N","N",924,0,0
"374",460,9,"F","S",18,0,NA,"Y",5,12,0,"C",216,"Y","Y","N","Y",0,992,0,"Y","N",0,"N","N",280,0,0
"375",461,7,"F","C",43,0,NA,"Y",5,12,0,"P",180,"Y","Y","N","Y",12,703,0,"Y","N",0,"N","N",180,0,0
"376",462,24,"F","S",47,0,NA,"N",50,8,0,"P",564,"Y","Y","Y","Y",24,305,0,"Y","N",0,"N","N",1256,0,1
"377",463,10,"M","S",20,0,NA,"Y",50,28,0,"P",12,"Y","Y","Y","Y",12,39,0,"Y","N",0,"N","N",300,0,1
"378",464,25,"M","C",58,0,NA,"Y",50,25,0,"A",60,"Y","Y","Y","Y",12,950,0,"Y","N",0,"N","N",1567,0,1
"379",465,9,"M","S",22,0,NA,"N",5,12,0,"P",12,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",224,0,0
"380",466,3,"M","C",62,0,NA,"Y",31,12,0,"P",72,"Y","Y","N","Y",108,13,0,"Y","N",0,"N","N",613,0,1
"381",467,22,"F","S",20,0,NA,"Y",50,18,0,"P",240,"Y","Y","N","Y",36,950,0,"Y","N",0,"N","N",300,0,1
"382",468,55,"F","V",34,0,NA,"Y",31,8,0,"P",96,"Y","Y","Y","Y",12,801,0,"Y","N",0,"N","N",470,0,0
